Departement,Code_INSEE,pregion,code_DFCI,Jour,Heure,Surface_parcourue_m2,pTempMax_Deg,pTempMin_Deg,pWind_kmh,pWet_percent,pVisibility_km,pCloudCoverage_percent,pDayduration_hour,FFMC,ISI,SB
07,07304,languedoc-roussillon,HE62A6,2016-09-13,13:52:00,2000,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,2000
30,30263,languedoc-roussillon,HD28A1,2016-09-13,14:16:00,12226,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,12226
34,34302,languedoc-roussillon,GD20D51,2016-09-13,15:03:00,3000,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,3000
2A,2A085,languedoc-roussillon,NB46B8,2016-09-13,15:04:00,2000,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,2000
11,11091,languedoc-roussillon,FC66G74,2016-09-13,16:03:00,8152,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,8152
34,34178,languedoc-roussillon,GD62B22,2016-09-13,17:00:00,2300,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,2300
34,34120,languedoc-roussillon,HD24D51,2016-09-13,17:04:00,150,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,150
2B,2B049,languedoc-roussillon,NC24E01,2016-09-13,17:15:00,200,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,200
2B,2B049,languedoc-roussillon,NC24E24,2016-09-13,17:15:00,5,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,5
07,07018,languedoc-roussillon,HE26H3,2016-09-13,17:24:00,10000,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,10000
11,11131,languedoc-roussillon,FC86D35,2016-09-13,17:49:00,2722,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,2722
11,11239,languedoc-roussillon,FD40K43,2016-09-13,18:26:00,42897,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,42897
13,13055,languedoc-roussillon,KD40G6,2016-09-13,20:02:00,1000,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,1000
11,11330,languedoc-roussillon,GD00F01,2016-09-13,23:51:00,2276,26,22,25,86,10.0,8.0,12:36:0,82.16970891605058,2.9662143970407437,2276
34,34055,languedoc-roussillon,GD44F71,2016-09-23,10:59:00,100000,23,19,17,68,10.0,18.0,12:6:0,84.3983492151235,3.5975465307331302,100000
11,11329,languedoc-roussillon,FC86C54,2016-09-23,13:47:00,15000,23,19,17,68,10.0,18.0,12:6:0,84.3983492151235,3.5975465307331302,15000
11,11132,languedoc-roussillon,GC28E52,2016-09-24,01:32:00,400,23,18,17,69,10.0,11.0,12:3:0,84.13936847252636,3.387840354027131,400
34,34055,languedoc-roussillon,GD44F71,2016-09-24,08:39:00,55000,23,18,17,69,10.0,11.0,12:3:0,84.13936847252636,3.387840354027131,55000
66,66016,languedoc-roussillon,GC60C83,2016-09-24,15:57:00,77000,23,18,17,69,10.0,11.0,12:3:0,84.13936847252636,3.387840354027131,77000
34,34069,languedoc-roussillon,GD62A15,2016-09-24,17:47:00,6000,23,18,17,69,10.0,11.0,12:3:0,84.13936847252636,3.387840354027131,6000
07,07018,languedoc-roussillon,HE26K3,2016-09-24,22:57:00,240000,23,18,17,69,10.0,11.0,12:3:0,84.13936847252636,3.387840354027131,240000
66,66107,corse,GC24D71,2016-09-28,04:12:00,25000,25,19,13,60,10.0,4.0,11:52:0,85.91156863951548,4.039705809944235,25000
66,66107,languedoc-roussillon,GC24D71,2016-09-28,04:12:00,25000,26,18,17,64,10.0,2.0,11:51:0,85.25719383332373,4.334891181078099,25000
2A,2A362,corse,NB84C82,2016-09-28,12:17:00,5600,25,19,13,60,10.0,4.0,11:52:0,85.91156863951548,4.039705809944235,5600
2A,2A362,languedoc-roussillon,NB84C82,2016-09-28,12:17:00,5600,26,18,17,64,10.0,2.0,11:51:0,85.25719383332373,4.334891181078099,5600
2B,2B140,corse,NC64G34,2016-09-28,12:18:00,98500,25,19,13,60,10.0,4.0,11:52:0,85.91156863951548,4.039705809944235,98500
2B,2B140,languedoc-roussillon,NC64G34,2016-09-28,12:18:00,98500,26,18,17,64,10.0,2.0,11:51:0,85.25719383332373,4.334891181078099,98500
66,66162,corse,GC02H83,2016-09-28,13:23:00,10000,25,19,13,60,10.0,4.0,11:52:0,85.91156863951548,4.039705809944235,10000
66,66162,languedoc-roussillon,GC02H83,2016-09-28,13:23:00,10000,26,18,17,64,10.0,2.0,11:51:0,85.25719383332373,4.334891181078099,10000
66,66192,corse,FC82B13,2016-09-28,14:57:00,80000,25,19,13,60,10.0,4.0,11:52:0,85.91156863951548,4.039705809944235,80000
